,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
297721,Portugal,PRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,39866242631.0,42072800680.0,44855684106.0,47490373373.0,50487370867.0,54258266807.0,56470869787.0,60731304693.0,66121517248.0,67523783481.0,76040291885.0,81083020182.0,87582388346.0,97392204404.0,98505260293.0,94222615508.0,100724000000.0,106367000000.0,109363000000.0,115530000000.0,120832000000.0,122787000000.0,125409000000.0,125192000000.0,122838000000.0,126287000000.0,131516000000.0,139909000000.0,150387000000.0,160072000000.0,166396000000.0,173665000000.0,175557000000.0,171970000000.0,173629000000.0,181065000000.0,187410000000.0,195658000000.0,205065000000.0,213076000000.0,221207000000.0,225507000000.0,227245000000.0,225131000000.0,229158000000.0,230949000000.0,234702000000.0,240585000000.0,241353000000.0,233818000000.0,237881000000.0,233846000000.0,224358000000.0,222288000000.0,224049000000.0,228064000000.0,232670000000.0,240828000000.0,247690000000.0,253855000000.0,234654000000.0
297728,Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4500.736153,4711.760753,4987.298078,5258.970813,5587.751117,6029.637605,6323.024635,6843.334027,7482.645261,7710.214432,8759.96732,9380.530892,10148.09092,11281.25522,11252.13083,10361.56885,10765.95111,11249.05033,11441.70041,11958.01211,12372.28203,12463.93616,12652.50223,12572.13321,12288.4332,12598.91336,13108.7005,13948.97646,15009.22469,15999.24385,16667.58481,17435.79939,17639.46754,17257.92222,17377.60891,18059.22365,18621.91398,19354.83489,20183.14655,20853.3298,21497.50043,21761.33139,21809.32437,21525.42321,21858.12448,21988.18879,22305.24449,22819.50352,22859.36932,22124.58005,22498.69086,22149.6308,21337.28613,21256.75959,21540.98796,22018.00945,22533.63231,23380.69282,24085.41595,24679.03409,22769.68191
297884,Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.046592778,1.54899697,2.662064179,2.021582728,3.444898482,3.424927777,5.039267219,5.526476008,6.081361711,8.782771056,6.38014449,11.94689837,10.66335598,12.97460852,25.08277786,15.27168575,21.1419048,31.0167491,21.03877236,21.89922481,15.86748038,19.04041075,21.67928373,24.00276238,28.38463889,19.46141001,12.33133349,9.634831862,10.10163212,12.68630365,13.63057057,11.84948418,9.559260332,6.783779947,5.420440192,4.222816141,3.068977325,2.336862983,2.572752259,2.340094903,2.853030393,4.369903306,3.600346583,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833
298056,Portugal,PRT,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298560,Portugal,PRT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,11.48633848,11.77968912,12.31415017,13.84378894,14.11276532,13.45697383,13.76768835,15.18085124,16.09136272,16.59471789,18.33797402,18.01063441,17.61591829,17.55125423,15.57442685,16.98673207,17.73912161,17.66850202,18.29113824,20.02626303,18.58661807,19.35373811,19.69493002,20.51675843,20.26430124,20.41265905,20.93425596,20.87840352,20.51404173,20.82750272,19.88117057,19.9795278,20.58192839,21.12516235,21.34729712,21.04682674,19.0577021,19.64280941,21.13333912,20.7701624,22.66209209,22.64739907,22.78871911,22.33199325,22.37058798,22.65334671,22.24743401,
298660,Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,1.77,4.5,6.4,,7.89,7.94,,,,7.3,,8.18,8.7,7.38,6.01,5.13,4.64,3.92,3.98,5.3,6.71,7.06,7.3,6.57,4.65,4.58,3.81,3.83,4.5,6.13,6.32,7.58,7.65,7.96,7.55,9.43,10.77,12.68,15.53,16.18,13.89,12.44,11.07,8.87,6.99,6.46,6.79
298838,Puerto Rico,PRI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298984,Puerto Rico,PRI,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299164,Puerto Rico,PRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13751199388.0,14719522886.0,15944674778.0,17324056089.0,18547294475.0,20254543713.0,21773462003.0,23128473175.0,24326628602.0,26607306966.0,28841766773.0,30677674605.0,32878360594.0,34964458330.0,35984503917.0,35748961090.0,37980800124.0,40240916849.0,43030395566.0,46432733506.0,48403090442.0,48958732376.0,48196619594.0,47067866989.0,49858373278.0,51402707794.0,53961209440.0,57074231021.0,60434974481.0,63054801855.0,61263704529.0,62675459937.0,65536000404.0,68579837638.0,71450561258.0,74700838792.0,76429197708.0,80159009209.0,84592384062.0,89151659724.0,92068670407.0,97881399724.0,98778442997.0,98831210248.0,107478000000.0,105342000000.0,103857000000.0,102650000000.0,100757000000.0,98789551892.0,98381300000.0,98028592583.0,98057290562.0,97756424655.0,96592767902.0,95579081232.0,94371914641.0,91648383879.0,87847290301.0,89151659724.0,85671798361.0
299171,Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5831.721539,6133.845039,6507.175293,6917.088671,7261.869691,7808.228108,8294.667991,8741.996624,9138.25836,9912.749647,10611.39322,11106.2869,11670.34895,12145.55661,12242.54624,11940.20076,12477.86527,13028.47383,13750.27379,14656.39007,15097.65766,15098.82721,14705.51053,14215.01218,14908.95352,15221.41184,15826.47157,16582.42835,17396.8765,17986.62213,17320.80988,17595.03775,18279.71637,18968.30163,19579.58917,20282.03903,20519.80592,21322.11777,22372.42117,23460.46301,24161.16874,25631.62935,25833.2027,25830.83019,28084.93857,27566.64216,27293.44847,27134.51941,26790.83808,26411.42332,26435.74879,26647.38627,26979.67102,27206.88275,27325.6608,27518.7725,27702.08422,27561.05306,27509.41183,27914.90347,26822.44408
299327,Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299499,Puerto Rico,PRI,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300003,Puerto Rico,PRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300103,Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,11.52,11.83,11.61,13.13,,19.65,19.04,16.73,14.53,17.1,17.83,19.91,22.24,20.0,20.67,19.53,17.01,15.01,14.6,14.52,16.18,16.93,16.91,14.6,13.93,13.64,13.8,13.46,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15.0,16.1,15.7,14.5,14.3,13.9,12.0,11.8,10.8,9.2,8.3,
300281,Qatar,QAT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300427,Qatar,QAT,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52123601586.0,62000183150.0,60460989011.0,49409890110.0,13750824176.0,-8269505495.0,6425549451.0,16652197802.0,4259890110.0,-3617307692.0
300607,Qatar,QAT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36044298338.0,37449372368.0,40139043095.0,41632198911.0,49633455974.0,53352370957.0,67314817507.0,79421829570.0,93450549200.0,104624000000.0,125122000000.0,141858000000.0,148568000000.0,156822000000.0,165187000000.0,173039000000.0,178342000000.0,175671000000.0,177840000000.0,179218000000.0,172645000000.0
300614,Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60837.64722,60892.00126,62631.91885,61062.99278,65885.23516,61649.82027,65820.43045,65183.15583,65046.63507,63219.0704,67403.08768,69679.39652,67651.29404,67116.06593,67171.13201,67443.10324,67187.67968,64472.7763,63932.54986,63281.58531,59923.95966
300770,Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,6.799999999,8.520599251,5.7,2.743614001,1.104972376,1.912568307,0.757575758,2.68528464,4.60251046,3.3,3.000968054,4.417293233,3.060306031,-0.873362445,1.321585903,2.956521739,4.904534606,4.834489819,2.951388889,2.181703204,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503
300942,Qatar,QAT,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301446,Qatar,QAT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301546,Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,
301724,Romania,ROU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301870,Romania,ROU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,-23000000.0,-47000000.0,149000000.0,-359000000.0,-135000000.0,-16000000.0,-304000000.0,-759000000.0,-1653000000.0,-2420000000.0,-833000000.0,1040000000.0,1160000000.0,1719000000.0,1381000000.0,1395000000.0,2043000000.0,3922000000.0,2514000000.0,-3254000000.0,-1012000000.0,-1506000000.0,-1174000000.0,-428000000.0,-1774000000.0,-2571000000.0,-2104000000.0,-2917000000.0,-1297000000.0,-1355000000.0,-2229000000.0,-1525000000.0,-3311000000.0,-6382000000.0,-8540555217.0,-13015178210.0,-23924307027.0,-24986071301.0,-8234134436.0,-8478450857.0,-9276545444.0,-8200067936.0,-1828479679.0,-567730643.9,-1396079875.0,-3004026735.0,-6584162968.0,-11136060727.0,-12191449939.0,-13137723793.0
302050,Romania,ROU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124868000000.0,108737000000.0,99203723402.0,100720000000.0,104681000000.0,111206000000.0,115552000000.0,109948000000.0,107717000000.0,107311000000.0,109952000000.0,115690000000.0,122287000000.0,125150000000.0,138201000000.0,144652000000.0,156266000000.0,167570000000.0,183167000000.0,173061000000.0,166309000000.0,169479000000.0,172938000000.0,179459000000.0,185935000000.0,191427000000.0,200430000000.0,215101000000.0,224725000000.0,234001000000.0,224970000000.0
302057,Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381.798415,4727.455612,4352.131587,4424.686783,4605.353288,4902.336837,5108.603764,4874.898913,4785.843091,4775.307031,4899.177313,5227.25923,5627.451371,5800.887388,6442.414091,6784.92543,7373.224321,8024.254093,8918.493732,8496.918085,8214.076893,8411.916546,8621.872961,8980.284574,9339.275429,9660.429691,10172.95065,10980.84149,11539.77852,12079.54674,11664.85172
302213,Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6224949,211.2055876,255.1668618,136.7593928,32.24248473,38.82930134,154.7634804,59.09658275,45.80378113,45.66659404,34.47701235,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112
302385,Romania,ROU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,40.9,43.2,41.9,40.3,37.4,38.8,35.7,32.5,31.2,
302889,Romania,ROU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,4.388327722,4.074786912,4.024977234,4.052199485,4.201834862,4.46458383,4.463377115,4.526254376,5.1175,23.05630027,22.52189301,22.41292377,19.66235439,17.78714284,17.40204452,16.10773027,17.03601162,17.73603872,17.05661897,17.96270948,16.63341608,16.48910006,17.77476375,17.42126616,17.46805693,17.94705723,17.53952573,16.78534499,15.27296201,16.60662101,18.0889295,18.01128119,17.66886447,17.91751549,18.93515078,16.85202366,15.47297649,14.49413357,14.61421448,
302989,Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,,8.17,8.01,6.74,5.51,5.63,6.24,6.97,6.56,8.11,6.95,7.72,7.17,7.27,6.41,5.79,6.86,6.96,7.18,6.79,7.1,6.8,6.81,5.9,4.93,4.19,3.91,5.03
303167,Russian Federation,RUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9489995,100.7441377,62.14888887,48.98361534,41.35271686,,,16.66086845,9.89107286,7.158430117,6.495287438,8.697866335,9.098105645,8.641081944,8.551408593,9.06725564,11.20046128,13.54076578,14.24173958,,,,
303313,Russian Federation,RUS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8941890000.0,7437910000.0,10102520000.0,-835240000.0,71060000.0,22855420000.0,45382380000.0,32053820000.0,27472950000.0,33128110000.0,58559840000.0,84388750000.0,92315570000.0,72193020000.0,103935000000.0,50383640000.0,67452200000.0,97273940000.0,71282190000.0,33428200000.0,57512760000.0,67777180000.0,24468810000.0,32178630000.0,115680000000.0,64806300000.0,33948910000.0
303493,Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459990000000.0,1416190000000.0,1344710000000.0,1149310000000.0,1049680000000.0,917740000000.0,879714000000.0,846680000000.0,858533000000.0,813031000000.0,865064000000.0,951571000000.0,1000100000000.0,1047110000000.0,1123540000000.0,1204440000000.0,1281520000000.0,1386610000000.0,1504470000000.0,1582700000000.0,1459250000000.0,1524920000000.0,1590490000000.0,1654490000000.0,1683540000000.0,1695930000000.0,1662470000000.0,1665690000000.0,1696110000000.0,1743720000000.0,1779170000000.0,1726660000000.0
303500,Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9883.404239,9570.808312,9061.759783,7737.481414,7070.53517,6183.904885,5928.956436,5714.625975,5804.214782,5505.697258,5876.202924,6491.072227,6851.113637,7206.189511,7767.405042,8360.25165,8929.301054,9693.197844,10535.1258,11087.82105,10219.89424,10674.99578,11125.34459,11553.57642,11731.38178,11608.75864,11355.2363,11356.40004,11550.5252,11875.7332,12122.60729,11786.62131
303656,Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.2457204,307.7226356,197.4142681,47.7520122,14.76132927,27.68567981,85.7464941,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372
303828,Russian Federation,RUS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304332,Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.24287265,13.72553445,15.7786996,13.63496607,13.3140302,13.23402539,16.62290968,16.56821576,16.55131306,15.81806782,12.95635241,13.04834885,13.95420368,13.75467304,12.93349245,13.2553613,10.64209481,9.1831221,10.28840567,11.468773,10.97512393,
304432,Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,5.88,8.13,9.45,9.67,11.81,13.26,13.04,10.58,8.98,7.88,8.21,7.76,7.12,7.06,6.0,6.21,8.3,7.37,6.54,5.44,5.46,5.16,5.57,5.56,5.21,4.85,4.5,5.59
304610,Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79692027,47.8601031,48.42897426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304756,Rwanda,RWA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-399142437.7,-477010513.8,-741015960.7,-585105607.7,-934619500.8,-1083671486.0,-1330822365.0,-861510448.5,-978437757.8,-1253742221.0,
304936,Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1031025648.0,986717052.5,1098549574.0,990667123.5,867180539.1,927965812.6,993006108.9,1061682585.0,1136146676.0,1261206546.0,1336896914.0,1353028456.0,1356587845.0,1403228531.0,1423011577.0,1392931597.0,1664617015.0,1697811301.0,1853175310.0,2073145515.0,2258725465.0,2381514287.0,2424639854.0,2569641802.0,2460669119.0,2569006187.0,2709585738.0,2708934459.0,2830804680.0,2829770466.0,2761876035.0,2692431986.0,2850551118.0,2619408711.0,1303206464.0,1762248930.0,1986859817.0,2262034984.0,2462421187.0,2569583007.0,2784680700.0,3020948720.0,3419474470.0,3494783797.0,3755064100.0,4107210234.0,4486185721.0,4828628893.0,5367563908.0,5702943253.0,6121234529.0,6608387228.0,7179451021.0,7518310642.0,7981977392.0,8688928706.0,9207722421.0,9573848139.0,10395229216.0,11378688845.0,10996880113.0
304943,Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,351.2176144,329.088438,359.833686,319.0125911,274.0549409,286.8043541,298.9474912,310.3521051,321.8692626,346.1774642,355.8083645,349.4907968,340.2337529,341.7165332,336.2838263,319.1350435,369.413393,364.6982873,385.0456256,416.3936126,438.3054215,446.8760683,440.4554484,451.5281617,416.8614092,417.9363377,420.4984022,399.548975,399.3689619,388.8658893,378.9162256,380.0761365,425.31326,418.1848519,219.5335112,301.9364258,330.4212223,352.3474959,353.653873,342.5545233,350.9944807,367.0141742,405.7730768,408.4046339,432.5853555,464.6049798,496.0760879,520.6765555,563.5514594,582.9579202,609.724917,642.006552,680.5381005,695.3969585,720.1591998,764.2605563,789.0870987,799.0885654,845.0053171,901.1439547,849.0351038
305099,Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,1.4529273,3.161936973,0.484939553,0.514885808,0.488580074,3.092193809,9.373674076,31.08829937,30.22604657,7.165861514,13.65514651,13.2705338,15.67332944,7.249392993,6.450664472,12.56513653,6.593002143,5.369570388,1.759330057,-1.117066573,4.133014908,2.978643557,1.010278248,4.185763726,19.63716581,9.560411876,12.35438876,,,7.411371735,12.01542252,6.210067095,-2.405932097,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023
305271,Rwanda,RWA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,,,32.9,,,28.7,,,,
305775,Rwanda,RWA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,8.631147895,10.18131049,7.521318803,9.906255355,10.90185737,9.71992482,11.70219398,10.46763593,,,,,,,,,10.82692927,8.78380627,9.260063961,9.048258736,,,,,,,,,,,,,,,,,,,,,,12.95484765,13.30122949,14.42408952,13.45137171,14.24470259,14.59419404,
305875,Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.3,,,,,0.56,,,,,,0.89,,,,,,,,,,,,1.17,,,17.36,15.11,15.3,
306053,Samoa,WSM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306199,Samoa,WSM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,-9731864.873,-18103226.44,-22041779.75,-12911904.64,-13093701.21,-6038104.669,4802693.124,655101.852,1928495.714,11159516.23,11198312.08,10228621.88,14879800.9,8619601.114,-25558188.53,-52495463.87,-37681955.64,5763229.112,9331269.152,12277772.94,9127240.215,20090329.59,-18790953.79,,,,,-26156787.82,-47534045.75,-76679877.8,-45756167.32,-54246320.58,-11204735.28,-43661800.76,-83598646.53,-7705067.641,-44729930.08,-46461253.3,-12709700.52,-38432534.19,-10612907.32,20469711.52,,
306379,Samoa,WSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,358029245.8,359572480.6,364202185.2,378477076.6,399310643.7,401239697.6,395452618.6,410113287.7,391980329.8,382964745.4,382198845.6,397868960.2,387754739.2,413632106.5,443326640.4,446179101.9,455972238.9,465937206.9,498174444.5,532746564.3,555889054.3,580990127.0,607860924.9,633126600.6,645591649.9,686410116.9,693336597.3,659999075.0,663161517.9,690837857.3,662591405.6,659816178.6,660332454.0,688543101.3,743999467.4,751773366.7,736262229.3,762625022.9,741709517.6
306386,Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2275.15169,2270.816765,2287.084426,2365.555652,2487.11099,2492.760388,2450.610827,2532.579663,2407.785953,2335.150887,2309.498131,2380.780891,2298.636777,2432.414622,2590.054277,2593.084601,2638.132822,2683.877325,2855.620648,3037.427531,3151.119859,3273.534221,3403.533793,3522.810789,3569.289395,3770.551879,3783.142889,3576.203448,3566.458277,3685.077838,3504.124542,3459.751765,3435.295255,3558.178395,3824.403554,3848.183165,3753.988361,3869.366354,3738.266809
306542,Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,2.654867257,0.689655172,5.308219178,2.113821138,2.866242038,-0.515995872,1.711618257,4.13054564,2.742409403,4.766444233,7.506824386,11.764243,24.98767866,8.787742226,4.903686827,14.61079027,2.058658857,11.119551,33.0472429,20.50662445,18.29622459,16.46013561,11.86006826,9.090501189,5.733558179,4.566849496,8.507868011,6.462561711,15.23846327,-1.819197988,9.031137929,1.715091237,12.08038189,-2.903528657,5.37461972,6.861823553,2.218834688,0.265120133,0.96678235,3.838284639,8.050314465,0.115830116,16.31315079,1.856763926,3.700086806,5.577063932,11.56590684,6.324953362,0.777007269,5.235415915,2.049018835,0.610085721,-0.406816088,0.724470135,1.304718693,1.749896775,4.197458887,0.98232657,-1.568912477
